date,crop_type,region,price_ngn_per_kg,month,day_of_year,day_of_week,seasonal_factor
2026-02-02,cowpea,kano,800.54,2,33,0,1.2
2026-02-03,cowpea,kano,689.17,2,34,1,1.2
2026-02-04,cowpea,kano,854.09,2,35,2,1.2
2026-02-05,cowpea,kano,831.47,2,36,3,1.2
2026-02-06,cowpea,kano,761.15,2,37,4,1.2
2026-02-07,cowpea,kano,875.31,2,38,5,1.2
2026-02-08,cowpea,kano,805.32,2,39,6,1.2
2026-02-09,cowpea,kano,1001.32,2,40,0,1.2
2026-02-10,cowpea,kano,866.04,2,41,1,1.2
2026-02-11,cowpea,kano,717.86,2,42,2,1.2
2026-02-12,cowpea,kano,902.88,2,43,3,1.2
2026-02-13,cowpea,kano,908.09,2,44,4,1.2
2026-02-14,cowpea,kano,967.59,2,45,5,1.2
2026-02-15,cowpea,kano,878.86,2,46,6,1.2
2026-02-16,cowpea,kano,922.95,2,47,0,1.2
2026-02-17,cowpea,kano,869.44,2,48,1,1.2
2026-02-18,cowpea,kano,825.87,2,49,2,1.2
2026-02-19,cowpea,kano,940.97,2,50,3,1.2
2026-02-20,cowpea,kano,781.95,2,51,4,1.2
2026-02-21,cowpea,kano,926.07,2,52,5,1.2
2026-02-22,cowpea,kano,802.17,2,53,6,1.2
2026-02-23,cowpea,kano,971.52,2,54,0,1.2
2026-02-24,cowpea,kano,831.48,2,55,1,1.2
2026-02-25,cowpea,kano,840.9,2,56,2,1.2
2026-02-26,cowpea,kano,775.31,2,57,3,1.2
2026-02-27,cowpea,kano,871.56,2,58,4,1.2
2026-02-28,cowpea,kano,872.97,2,59,5,1.2
2026-03-01,cowpea,kano,945.27,3,60,6,1.1
2026-03-02,cowpea,kano,872.87,3,61,0,1.1
2026-03-03,cowpea,kano,754.35,3,62,1,1.1
2026-03-04,cowpea,kano,818.58,3,63,2,1.1
2026-03-05,cowpea,kano,783.64,3,64,3,1.1
2026-03-06,cowpea,kano,750.37,3,65,4,1.1
2026-03-07,cowpea,kano,760.88,3,66,5,1.1
2026-03-08,cowpea,kano,773.5,3,67,6,1.1
2026-03-09,cowpea,kano,802.98,3,68,0,1.1
2026-03-10,cowpea,kano,773.98,3,69,1,1.1
2026-03-11,cowpea,kano,652.89,3,70,2,1.1
2026-03-12,cowpea,kano,790.42,3,71,3,1.1
2026-03-13,cowpea,kano,802.28,3,72,4,1.1
2026-03-14,cowpea,kano,860.76,3,73,5,1.1
2026-03-15,cowpea,kano,740.55,3,74,6,1.1
2026-03-16,cowpea,kano,833.72,3,75,0,1.1
2026-03-17,cowpea,kano,940.39,3,76,1,1.1
2026-03-18,cowpea,kano,764.38,3,77,2,1.1
2026-03-19,cowpea,kano,805.31,3,78,3,1.1
2026-03-20,cowpea,kano,1242.62,3,79,4,1.1
2026-03-21,cowpea,kano,749.04,3,80,5,1.1
2026-03-22,cowpea,kano,760.7,3,81,6,1.1
2026-03-23,cowpea,kano,916.27,3,82,0,1.1
2026-03-24,cowpea,kano,726.11,3,83,1,1.1
2026-03-25,cowpea,kano,711.75,3,84,2,1.1
2026-03-26,cowpea,kano,789.38,3,85,3,1.1
2026-03-27,cowpea,kano,831.03,3,86,4,1.1
2026-03-28,cowpea,kano,818.33,3,87,5,1.1
2026-03-29,cowpea,kano,765.43,3,88,6,1.1
2026-03-30,cowpea,kano,762.6,3,89,0,1.1
2026-03-31,cowpea,kano,711.27,3,90,1,1.1
2026-04-01,cowpea,kano,682.86,4,91,2,0.95
2026-04-02,cowpea,kano,690.4,4,92,3,0.95
2026-04-03,cowpea,kano,666.98,4,93,4,0.95
2026-04-04,cowpea,kano,702.04,4,94,5,0.95
2026-04-05,cowpea,kano,668.18,4,95,6,0.95
2026-04-06,cowpea,kano,703.09,4,96,0,0.95
2026-04-07,cowpea,kano,703.02,4,97,1,0.95
2026-04-08,cowpea,kano,704.74,4,98,2,0.95
2026-04-09,cowpea,kano,728.89,4,99,3,0.95
2026-04-10,cowpea,kano,733.99,4,100,4,0.95
2026-04-11,cowpea,kano,758.63,4,101,5,0.95
2026-04-12,cowpea,kano,714.06,4,102,6,0.95
2026-04-13,cowpea,kano,585.05,4,103,0,0.95
2026-04-14,cowpea,kano,665.33,4,104,1,0.95
2026-04-15,cowpea,kano,697.26,4,105,2,0.95
2026-04-16,cowpea,kano,780.38,4,106,3,0.95
2026-04-17,cowpea,kano,660.39,4,107,4,0.95
2026-04-18,cowpea,kano,691.02,4,108,5,0.95
2026-04-19,cowpea,kano,707.07,4,109,6,0.95
2026-04-20,cowpea,kano,691.2,4,110,0,0.95
2026-04-21,cowpea,kano,759.03,4,111,1,0.95
2026-04-22,cowpea,kano,638.68,4,112,2,0.95
2026-04-23,cowpea,kano,806.4,4,113,3,0.95
2026-04-24,cowpea,kano,558.85,4,114,4,0.95
2026-04-25,cowpea,kano,660.24,4,115,5,0.95
2026-04-26,cowpea,kano,726.03,4,116,6,0.95
2026-04-27,cowpea,kano,727.63,4,117,0,0.95
2026-04-28,cowpea,kano,729.14,4,118,1,0.95
2026-04-29,cowpea,kano,752.23,4,119,2,0.95
2026-04-30,cowpea,kano,689.94,4,120,3,0.95
2026-05-01,cowpea,kano,729.08,5,121,4,0.9
2026-05-02,cowpea,kano,666.74,5,122,5,0.9
2026-05-03,cowpea,kano,631.01,5,123,6,0.9
2026-05-04,cowpea,kano,673.25,5,124,0,0.9
2026-05-05,cowpea,kano,716.91,5,125,1,0.9
2026-05-06,cowpea,kano,632.09,5,126,2,0.9
2026-05-07,cowpea,kano,805.8,5,127,3,0.9
2026-05-08,cowpea,kano,577.45,5,128,4,0.9
2026-05-09,cowpea,kano,710.13,5,129,5,0.9
2026-05-10,cowpea,kano,613.23,5,130,6,0.9
2026-05-11,cowpea,kano,580.09,5,131,0,0.9
2026-05-12,cowpea,kano,599.73,5,132,1,0.9
2026-05-13,cowpea,kano,646.51,5,133,2,0.9
2026-05-14,cowpea,kano,650.76,5,134,3,0.9
2026-05-15,cowpea,kano,595.82,5,135,4,0.9
2026-05-16,cowpea,kano,672.13,5,136,5,0.9
2026-05-17,cowpea,kano,668.25,5,137,6,0.9
2026-05-18,cowpea,kano,903.8,5,138,0,0.9
2026-05-19,cowpea,kano,694.04,5,139,1,0.9
2026-05-20,cowpea,kano,692.71,5,140,2,0.9
2026-05-21,cowpea,kano,558.65,5,141,3,0.9
2026-05-22,cowpea,kano,660.62,5,142,4,0.9
2026-05-23,cowpea,kano,711.87,5,143,5,0.9
2026-05-24,cowpea,kano,652.18,5,144,6,0.9
2026-05-25,cowpea,kano,703.89,5,145,0,0.9
2026-05-26,cowpea,kano,625.97,5,146,1,0.9
2026-05-27,cowpea,kano,649.24,5,147,2,0.9
2026-05-28,cowpea,kano,708.35,5,148,3,0.9
2026-05-29,cowpea,kano,664.34,5,149,4,0.9
2026-05-30,cowpea,kano,611.0,5,150,5,0.9
2026-05-31,cowpea,kano,779.6,5,151,6,0.9
2026-06-01,cowpea,kano,698.46,6,152,0,0.88
2026-06-02,cowpea,kano,672.02,6,153,1,0.88
2026-06-03,cowpea,kano,461.81,6,154,2,0.88
2026-06-04,cowpea,kano,693.11,6,155,3,0.88
2026-06-05,cowpea,kano,727.53,6,156,4,0.88
2026-06-06,cowpea,kano,696.35,6,157,5,0.88
2026-06-07,cowpea,kano,638.64,6,158,6,0.88
2026-06-08,cowpea,kano,631.83,6,159,0,0.88
2026-06-09,cowpea,kano,677.78,6,160,1,0.88
2026-06-10,cowpea,kano,580.52,6,161,2,0.88
2026-06-11,cowpea,kano,639.38,6,162,3,0.88
2026-06-12,cowpea,kano,605.97,6,163,4,0.88
2026-06-13,cowpea,kano,733.91,6,164,5,0.88
2026-06-14,cowpea,kano,686.81,6,165,6,0.88
2026-06-15,cowpea,kano,745.55,6,166,0,0.88
2026-06-16,cowpea,kano,703.88,6,167,1,0.88
2026-06-17,cowpea,kano,627.66,6,168,2,0.88
2026-06-18,cowpea,kano,671.69,6,169,3,0.88
2026-06-19,cowpea,kano,608.76,6,170,4,0.88
2026-06-20,cowpea,kano,665.92,6,171,5,0.88
2026-06-21,cowpea,kano,610.14,6,172,6,0.88
2026-06-22,cowpea,kano,586.41,6,173,0,0.88
2026-06-23,cowpea,kano,554.42,6,174,1,0.88
2026-06-24,cowpea,kano,673.08,6,175,2,0.88
2026-06-25,cowpea,kano,673.8,6,176,3,0.88
2026-06-26,cowpea,kano,707.79,6,177,4,0.88
2026-06-27,cowpea,kano,567.13,6,178,5,0.88
2026-06-28,cowpea,kano,656.59,6,179,6,0.88
2026-06-29,cowpea,kano,562.95,6,180,0,0.88
2026-06-30,cowpea,kano,589.95,6,181,1,0.88
2024-07-01,cowpea,oyo,732.27,7,183,0,0.92
2024-07-02,cowpea,oyo,666.77,7,184,1,0.92
2024-07-03,cowpea,oyo,665.82,7,185,2,0.92
2024-07-04,cowpea,oyo,574.62,7,186,3,0.92
2024-07-05,cowpea,oyo,620.69,7,187,4,0.92
2024-07-06,cowpea,oyo,560.96,7,188,5,0.92
2024-07-07,cowpea,oyo,589.67,7,189,6,0.92
2024-07-08,cowpea,oyo,635.63,7,190,0,0.92
2024-07-09,cowpea,oyo,615.12,7,191,1,0.92
2024-07-10,cowpea,oyo,520.51,7,192,2,0.92
2024-07-11,cowpea,oyo,655.29,7,193,3,0.92
2024-07-12,cowpea,oyo,617.12,7,194,4,0.92
2024-07-13,cowpea,oyo,622.89,7,195,5,0.92
2024-07-14,cowpea,oyo,614.26,7,196,6,0.92
2024-07-15,cowpea,oyo,601.43,7,197,0,0.92
2024-07-16,cowpea,oyo,606.66,7,198,1,0.92
2024-07-17,cowpea,oyo,622.13,7,199,2,0.92
2024-07-18,cowpea,oyo,614.54,7,200,3,0.92
2024-07-19,cowpea,oyo,661.73,7,201,4,0.92
2024-07-20,cowpea,oyo,571.29,7,202,5,0.92
2024-07-21,cowpea,oyo,607.22,7,203,6,0.92
2024-07-22,cowpea,oyo,573.59,7,204,0,0.92
2024-07-23,cowpea,oyo,583.97,7,205,1,0.92
2024-07-24,cowpea,oyo,529.11,7,206,2,0.92
2024-07-25,cowpea,oyo,594.04,7,207,3,0.92
2024-07-26,cowpea,oyo,1047.0,7,208,4,0.92
2024-07-27,cowpea,oyo,622.93,7,209,5,0.92
2024-07-28,cowpea,oyo,575.52,7,210,6,0.92
2024-07-29,cowpea,oyo,665.68,7,211,0,0.92
2024-07-30,cowpea,oyo,647.68,7,212,1,0.92
2024-07-31,cowpea,oyo,555.61,7,213,2,0.92
2024-08-01,cowpea,oyo,689.94,8,214,3,0.95
2024-08-02,cowpea,oyo,559.16,8,215,4,0.95
2024-08-03,cowpea,oyo,616.95,8,216,5,0.95
2024-08-04,cowpea,oyo,663.66,8,217,6,0.95
2024-08-05,cowpea,oyo,572.22,8,218,0,0.95
2024-08-06,cowpea,oyo,675.34,8,219,1,0.95
2024-08-07,cowpea,oyo,611.94,8,220,2,0.95
2024-08-08,cowpea,oyo,658.18,8,221,3,0.95
2024-08-09,cowpea,oyo,684.82,8,222,4,0.95
2024-08-10,cowpea,oyo,609.8,8,223,5,0.95
2024-08-11,cowpea,oyo,691.85,8,224,6,0.95
2024-08-12,cowpea,oyo,614.97,8,225,0,0.95
2024-08-13,cowpea,oyo,716.7,8,226,1,0.95
2024-08-14,cowpea,oyo,545.85,8,227,2,0.95
2024-08-15,cowpea,oyo,508.0,8,228,3,0.95
2024-08-16,cowpea,oyo,632.25,8,229,4,0.95
2024-08-17,cowpea,oyo,675.08,8,230,5,0.95
2024-08-18,cowpea,oyo,654.92,8,231,6,0.95
2024-08-19,cowpea,oyo,593.47,8,232,0,0.95
2024-08-20,cowpea,oyo,723.89,8,233,1,0.95
2024-08-21,cowpea,oyo,596.65,8,234,2,0.95
2024-08-22,cowpea,oyo,672.33,8,235,3,0.95
2024-08-23,cowpea,oyo,762.34,8,236,4,0.95
2024-08-24,cowpea,oyo,621.62,8,237,5,0.95
2024-08-25,cowpea,oyo,622.9,8,238,6,0.95
2024-08-26,cowpea,oyo,699.39,8,239,0,0.95
2024-08-27,cowpea,oyo,611.54,8,240,1,0.95
2024-08-28,cowpea,oyo,620.3,8,241,2,0.95
2024-08-29,cowpea,oyo,581.49,8,242,3,0.95
2024-08-30,cowpea,oyo,682.33,8,243,4,0.95
2024-08-31,cowpea,oyo,588.87,8,244,5,0.95
2024-09-01,cowpea,oyo,761.7,9,245,6,1.0
2024-09-02,cowpea,oyo,739.95,9,246,0,1.0
2024-09-03,cowpea,oyo,695.68,9,247,1,1.0
2024-09-04,cowpea,oyo,585.25,9,248,2,1.0
2024-09-05,cowpea,oyo,626.44,9,249,3,1.0
2024-09-06,cowpea,oyo,752.15,9,250,4,1.0
2024-09-07,cowpea,oyo,628.19,9,251,5,1.0
2024-09-08,cowpea,oyo,639.99,9,252,6,1.0
2024-09-09,cowpea,oyo,673.95,9,253,0,1.0
2024-09-10,cowpea,oyo,691.63,9,254,1,1.0
2024-09-11,cowpea,oyo,666.68,9,255,2,1.0
2024-09-12,cowpea,oyo,746.68,9,256,3,1.0
2024-09-13,cowpea,oyo,734.21,9,257,4,1.0
2024-09-14,cowpea,oyo,637.42,9,258,5,1.0
2024-09-15,cowpea,oyo,652.7,9,259,6,1.0
2024-09-16,cowpea,oyo,675.61,9,260,0,1.0
2024-09-17,cowpea,oyo,715.89,9,261,1,1.0
2024-09-18,cowpea,oyo,638.41,9,262,2,1.0
2024-09-19,cowpea,oyo,690.22,9,263,3,1.0
2024-09-20,cowpea,oyo,721.79,9,264,4,1.0
2024-09-21,cowpea,oyo,651.32,9,265,5,1.0
2024-09-22,cowpea,oyo,739.14,9,266,6,1.0
2024-09-23,cowpea,oyo,673.0,9,267,0,1.0
2024-09-24,cowpea,oyo,701.84,9,268,1,1.0
2024-09-25,cowpea,oyo,720.41,9,269,2,1.0
2024-09-26,cowpea,oyo,608.45,9,270,3,1.0
2024-09-27,cowpea,oyo,703.03,9,271,4,1.0
2024-09-28,cowpea,oyo,664.89,9,272,5,1.0
2024-09-29,cowpea,oyo,648.35,9,273,6,1.0
2024-09-30,cowpea,oyo,747.54,9,274,0,1.0
2024-10-01,cowpea,oyo,490.08,10,275,1,0.85
2024-10-02,cowpea,oyo,618.58,10,276,2,0.85
2024-10-03,cowpea,oyo,592.49,10,277,3,0.85
2024-10-04,cowpea,oyo,653.04,10,278,4,0.85
2024-10-05,cowpea,oyo,560.2,10,279,5,0.85
2024-10-06,cowpea,oyo,611.81,10,280,6,0.85
2024-10-07,cowpea,oyo,574.51,10,281,0,0.85
2024-10-08,cowpea,oyo,547.29,10,282,1,0.85
2024-10-09,cowpea,oyo,592.79,10,283,2,0.85
2024-10-10,cowpea,oyo,537.02,10,284,3,0.85
2024-10-11,cowpea,oyo,592.77,10,285,4,0.85
2024-10-12,cowpea,oyo,485.71,10,286,5,0.85
2024-10-13,cowpea,oyo,533.55,10,287,6,0.85
2024-10-14,cowpea,oyo,687.76,10,288,0,0.85
2024-10-15,cowpea,oyo,633.95,10,289,1,0.85
2024-10-16,cowpea,oyo,669.94,10,290,2,0.85
2024-10-17,cowpea,oyo,612.34,10,291,3,0.85
2024-10-18,cowpea,oyo,643.74,10,292,4,0.85
2024-10-19,cowpea,oyo,552.09,10,293,5,0.85
2024-10-20,cowpea,oyo,620.76,10,294,6,0.85
2024-10-21,cowpea,oyo,564.13,10,295,0,0.85
2024-10-22,cowpea,oyo,567.79,10,296,1,0.85
2024-10-23,cowpea,oyo,520.99,10,297,2,0.85
2024-10-24,cowpea,oyo,598.42,10,298,3,0.85
2024-10-25,cowpea,oyo,556.03,10,299,4,0.85
2024-10-26,cowpea,oyo,516.11,10,300,5,0.85
2024-10-27,cowpea,oyo,596.36,10,301,6,0.85
2024-10-28,cowpea,oyo,581.74,10,302,0,0.85
2024-10-29,cowpea,oyo,475.77,10,303,1,0.85
2024-10-30,cowpea,oyo,656.85,10,304,2,0.85
2024-10-31,cowpea,oyo,563.85,10,305,3,0.85
2024-11-01,cowpea,oyo,584.01,11,306,4,0.88
2024-11-02,cowpea,oyo,655.37,11,307,5,0.88
2024-11-03,cowpea,oyo,607.8,11,308,6,0.88
2024-11-04,cowpea,oyo,593.11,11,309,0,0.88
2024-11-05,cowpea,oyo,599.31,11,310,1,0.88
2024-11-06,cowpea,oyo,657.62,11,311,2,0.88
2024-11-07,cowpea,oyo,632.97,11,312,3,0.88
2024-11-08,cowpea,oyo,522.38,11,313,4,0.88
2024-11-09,cowpea,oyo,649.33,11,314,5,0.88
2024-11-10,cowpea,oyo,630.33,11,315,6,0.88
2024-11-11,cowpea,oyo,618.29,11,316,0,0.88
2024-11-12,cowpea,oyo,583.07,11,317,1,0.88
2024-11-13,cowpea,oyo,685.97,11,318,2,0.88
2024-11-14,cowpea,oyo,627.49,11,319,3,0.88
2024-11-15,cowpea,oyo,639.62,11,320,4,0.88
2024-11-16,cowpea,oyo,575.69,11,321,5,0.88
2024-11-17,cowpea,oyo,546.81,11,322,6,0.88
2024-11-18,cowpea,oyo,594.64,11,323,0,0.88
2024-11-19,cowpea,oyo,540.22,11,324,1,0.88
2024-11-20,cowpea,oyo,625.47,11,325,2,0.88
2024-11-21,cowpea,oyo,589.94,11,326,3,0.88
2024-11-22,cowpea,oyo,617.07,11,327,4,0.88
2024-11-23,cowpea,oyo,688.02,11,328,5,0.88
2024-11-24,cowpea,oyo,568.98,11,329,6,0.88
2024-11-25,cowpea,oyo,630.55,11,330,0,0.88
2024-11-26,cowpea,oyo,663.78,11,331,1,0.88
2024-11-27,cowpea,oyo,608.37,11,332,2,0.88
2024-11-28,cowpea,oyo,595.67,11,333,3,0.88
2024-11-29,cowpea,oyo,599.33,11,334,4,0.88
2024-11-30,cowpea,oyo,665.44,11,335,5,0.88
2024-12-01,cowpea,oyo,814.2,12,336,6,1.1
2024-12-02,cowpea,oyo,758.82,12,337,0,1.1
2024-12-03,cowpea,oyo,751.98,12,338,1,1.1
2024-12-04,cowpea,oyo,848.35,12,339,2,1.1
2024-12-05,cowpea,oyo,800.4,12,340,3,1.1
2024-12-06,cowpea,oyo,717.71,12,341,4,1.1
2024-12-07,cowpea,oyo,729.72,12,342,5,1.1
2024-12-08,cowpea,oyo,715.63,12,343,6,1.1
2024-12-09,cowpea,oyo,663.45,12,344,0,1.1
2024-12-10,cowpea,oyo,758.73,12,345,1,1.1
2024-12-11,cowpea,oyo,824.39,12,346,2,1.1
2024-12-12,cowpea,oyo,779.57,12,347,3,1.1
2024-12-13,cowpea,oyo,848.58,12,348,4,1.1
2024-12-14,cowpea,oyo,773.89,12,349,5,1.1
2024-12-15,cowpea,oyo,1122.4,12,350,6,1.1
2024-12-16,cowpea,oyo,741.33,12,351,0,1.1
2024-12-17,cowpea,oyo,683.04,12,352,1,1.1
2024-12-18,cowpea,oyo,868.92,12,353,2,1.1
2024-12-19,cowpea,oyo,771.63,12,354,3,1.1
2024-12-20,cowpea,oyo,892.38,12,355,4,1.1
2024-12-21,cowpea,oyo,840.18,12,356,5,1.1
2024-12-22,cowpea,oyo,987.62,12,357,6,1.1
2024-12-23,cowpea,oyo,840.43,12,358,0,1.1
2024-12-24,cowpea,oyo,748.12,12,359,1,1.1
2024-12-25,cowpea,oyo,814.1,12,360,2,1.1
2024-12-26,cowpea,oyo,758.07,12,361,3,1.1
2024-12-27,cowpea,oyo,762.38,12,362,4,1.1
2024-12-28,cowpea,oyo,694.89,12,363,5,1.1
2024-12-29,cowpea,oyo,652.61,12,364,6,1.1
2024-12-30,cowpea,oyo,803.08,12,365,0,1.1
2024-12-31,cowpea,oyo,787.85,12,366,1,1.1
2025-01-01,cowpea,oyo,795.12,1,1,2,1.15
2025-01-02,cowpea,oyo,799.93,1,2,3,1.15
2025-01-03,cowpea,oyo,677.91,1,3,4,1.15
2025-01-04,cowpea,oyo,941.29,1,4,5,1.15
2025-01-05,cowpea,oyo,772.32,1,5,6,1.15
2025-01-06,cowpea,oyo,800.47,1,6,0,1.15
2025-01-07,cowpea,oyo,788.81,1,7,1,1.15
2025-01-08,cowpea,oyo,770.38,1,8,2,1.15
2025-01-09,cowpea,oyo,835.55,1,9,3,1.15
2025-01-10,cowpea,oyo,832.34,1,10,4,1.15
2025-01-11,cowpea,oyo,732.51,1,11,5,1.15
2025-01-12,cowpea,oyo,726.32,1,12,6,1.15
2025-01-13,cowpea,oyo,862.45,1,13,0,1.15
2025-01-14,cowpea,oyo,714.92,1,14,1,1.15
2025-01-15,cowpea,oyo,829.33,1,15,2,1.15
2025-01-16,cowpea,oyo,931.16,1,16,3,1.15
2025-01-17,cowpea,oyo,842.43,1,17,4,1.15
2025-01-18,cowpea,oyo,884.68,1,18,5,1.15
2025-01-19,cowpea,oyo,773.5,1,19,6,1.15
2025-01-20,cowpea,oyo,810.06,1,20,0,1.15
2025-01-21,cowpea,oyo,770.11,1,21,1,1.15
2025-01-22,cowpea,oyo,855.88,1,22,2,1.15
2025-01-23,cowpea,oyo,801.15,1,23,3,1.15
2025-01-24,cowpea,oyo,876.55,1,24,4,1.15
2025-01-25,cowpea,oyo,887.12,1,25,5,1.15
2025-01-26,cowpea,oyo,747.54,1,26,6,1.15
2025-01-27,cowpea,oyo,885.61,1,27,0,1.15
2025-01-28,cowpea,oyo,857.39,1,28,1,1.15
2025-01-29,cowpea,oyo,863.1,1,29,2,1.15
2025-01-30,cowpea,oyo,773.77,1,30,3,1.15
2025-01-31,cowpea,oyo,834.77,1,31,4,1.15
2025-02-01,cowpea,oyo,812.94,2,32,5,1.2
2025-02-02,cowpea,oyo,912.1,2,33,6,1.2
2025-02-03,cowpea,oyo,857.17,2,34,0,1.2
2025-02-04,cowpea,oyo,834.88,2,35,1,1.2
2025-02-05,cowpea,oyo,733.24,2,36,2,1.2
2025-02-06,cowpea,oyo,861.84,2,37,3,1.2
2025-02-07,cowpea,oyo,913.69,2,38,4,1.2
2025-02-08,cowpea,oyo,945.83,2,39,5,1.2
2025-02-09,cowpea,oyo,863.86,2,40,6,1.2
2025-02-10,cowpea,oyo,766.18,2,41,0,1.2
2025-02-11,cowpea,oyo,829.61,2,42,1,1.2
2025-02-12,cowpea,oyo,881.06,2,43,2,1.2
2025-02-13,cowpea,oyo,889.84,2,44,3,1.2
2025-02-14,cowpea,oyo,947.61,2,45,4,1.2
2025-02-15,cowpea,oyo,788.88,2,46,5,1.2
2025-02-16,cowpea,oyo,829.18,2,47,6,1.2
2025-02-17,cowpea,oyo,906.68,2,48,0,1.2
2025-02-18,cowpea,oyo,835.09,2,49,1,1.2
2025-02-19,cowpea,oyo,813.12,2,50,2,1.2
2025-02-20,cowpea,oyo,815.67,2,51,3,1.2
2025-02-21,cowpea,oyo,889.31,2,52,4,1.2
2025-02-22,cowpea,oyo,808.17,2,53,5,1.2
2025-02-23,cowpea,oyo,907.54,2,54,6,1.2
2025-02-24,cowpea,oyo,838.83,2,55,0,1.2
2025-02-25,cowpea,oyo,890.01,2,56,1,1.2
2025-02-26,cowpea,oyo,809.48,2,57,2,1.2
2025-02-27,cowpea,oyo,832.31,2,58,3,1.2
2025-02-28,cowpea,oyo,786.59,2,59,4,1.2
2025-03-01,cowpea,oyo,727.43,3,60,5,1.1
2025-03-02,cowpea,oyo,841.37,3,61,6,1.1
2025-03-03,cowpea,oyo,778.09,3,62,0,1.1
2025-03-04,cowpea,oyo,865.75,3,63,1,1.1
2025-03-05,cowpea,oyo,853.52,3,64,2,1.1
2025-03-06,cowpea,oyo,797.44,3,65,3,1.1
2025-03-07,cowpea,oyo,760.17,3,66,4,1.1
2025-03-08,cowpea,oyo,809.7,3,67,5,1.1
2025-03-09,cowpea,oyo,889.08,3,68,6,1.1
2025-03-10,cowpea,oyo,763.96,3,69,0,1.1
2025-03-11,cowpea,oyo,828.08,3,70,1,1.1
2025-03-12,cowpea,oyo,734.18,3,71,2,1.1
2025-03-13,cowpea,oyo,886.79,3,72,3,1.1
2025-03-14,cowpea,oyo,872.49,3,73,4,1.1
2025-03-15,cowpea,oyo,827.43,3,74,5,1.1
2025-03-16,cowpea,oyo,754.12,3,75,6,1.1
2025-03-17,cowpea,oyo,750.25,3,76,0,1.1
2025-03-18,cowpea,oyo,731.14,3,77,1,1.1
2025-03-19,cowpea,oyo,782.54,3,78,2,1.1
2025-03-20,cowpea,oyo,777.58,3,79,3,1.1
2025-03-21,cowpea,oyo,765.75,3,80,4,1.1
2025-03-22,cowpea,oyo,798.23,3,81,5,1.1
2025-03-23,cowpea,oyo,766.56,3,82,6,1.1
2025-03-24,cowpea,oyo,791.7,3,83,0,1.1
2025-03-25,cowpea,oyo,789.52,3,84,1,1.1
2025-03-26,cowpea,oyo,765.28,3,85,2,1.1
2025-03-27,cowpea,oyo,883.62,3,86,3,1.1
2025-03-28,cowpea,oyo,788.01,3,87,4,1.1
2025-03-29,cowpea,oyo,879.05,3,88,5,1.1
2025-03-30,cowpea,oyo,905.8,3,89,6,1.1
2025-03-31,cowpea,oyo,788.62,3,90,0,1.1
2025-04-01,cowpea,oyo,663.32,4,91,1,0.95
2025-04-02,cowpea,oyo,709.11,4,92,2,0.95
2025-04-03,cowpea,oyo,663.31,4,93,3,0.95
2025-04-04,cowpea,oyo,977.99,4,94,4,0.95
2025-04-05,cowpea,oyo,681.06,4,95,5,0.95
2025-04-06,cowpea,oyo,663.08,4,96,6,0.95
2025-04-07,cowpea,oyo,682.47,4,97,0,0.95
2025-04-08,cowpea,oyo,485.37,4,98,1,0.95
2025-04-09,cowpea,oyo,745.15,4,99,2,0.95
2025-04-10,cowpea,oyo,700.91,4,100,3,0.95
2025-04-11,cowpea,oyo,753.2,4,101,4,0.95
2025-04-12,cowpea,oyo,617.43,4,102,5,0.95
2025-04-13,cowpea,oyo,697.52,4,103,6,0.95
2025-04-14,cowpea,oyo,679.47,4,104,0,0.95
2025-04-15,cowpea,oyo,721.26,4,105,1,0.95
2025-04-16,cowpea,oyo,729.12,4,106,2,0.95
2025-04-17,cowpea,oyo,685.86,4,107,3,0.95
2025-04-18,cowpea,oyo,623.71,4,108,4,0.95
2025-04-19,cowpea,oyo,772.85,4,109,5,0.95
2025-04-20,cowpea,oyo,667.13,4,110,6,0.95
2025-04-21,cowpea,oyo,639.8,4,111,0,0.95
2025-04-22,cowpea,oyo,641.59,4,112,1,0.95
2025-04-23,cowpea,oyo,732.5,4,113,2,0.95
2025-04-24,cowpea,oyo,706.64,4,114,3,0.95
2025-04-25,cowpea,oyo,704.31,4,115,4,0.95
2025-04-26,cowpea,oyo,691.82,4,116,5,0.95
2025-04-27,cowpea,oyo,766.7,4,117,6,0.95
2025-04-28,cowpea,oyo,677.82,4,118,0,0.95
2025-04-29,cowpea,oyo,672.76,4,119,1,0.95
2025-04-30,cowpea,oyo,673.58,4,120,2,0.95
2025-05-01,cowpea,oyo,612.79,5,121,3,0.9
2025-05-02,cowpea,oyo,736.65,5,122,4,0.9
2025-05-03,cowpea,oyo,790.03,5,123,5,0.9
2025-05-04,cowpea,oyo,695.75,5,124,6,0.9
2025-05-05,cowpea,oyo,645.84,5,125,0,0.9
2025-05-06,cowpea,oyo,709.53,5,126,1,0.9
2025-05-07,cowpea,oyo,682.77,5,127,2,0.9
2025-05-08,cowpea,oyo,504.7,5,128,3,0.9
2025-05-09,cowpea,oyo,631.77,5,129,4,0.9
2025-05-10,cowpea,oyo,657.44,5,130,5,0.9
2025-05-11,cowpea,oyo,655.81,5,131,6,0.9
2025-05-12,cowpea,oyo,649.71,5,132,0,0.9
2025-05-13,cowpea,oyo,598.74,5,133,1,0.9
2025-05-14,cowpea,oyo,658.62,5,134,2,0.9
2025-05-15,cowpea,oyo,619.11,5,135,3,0.9
2025-05-16,cowpea,oyo,704.65,5,136,4,0.9
2025-05-17,cowpea,oyo,585.39,5,137,5,0.9
